k_experts,n_experts,manifold_type,variant_idx,k_i,d_i,r2_n1,r2_n2,r2_n3,best_expert,mse,effective_l0,dead_experts
4,42,swiss_roll,4,3,2,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,swiss_roll,5,3,2,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,helix,0,3,1,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,helix,1,3,1,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,helix,2,3,1,0.312255,0.178067,-0.222813,30,0.799435,4.0,0
4,42,helix,3,3,1,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,helix,4,3,1,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,helix,5,3,1,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,flat_disk,0,2,2,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,flat_disk,1,2,2,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,flat_disk,2,2,2,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,flat_disk,3,2,2,0.988711,0.852189,0.444045,21,0.799435,4.0,0
4,42,flat_disk,4,2,2,0.988806,0.856185,0.46053,16,0.799435,4.0,0
4,42,flat_disk,5,2,2,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,segment,0,1,1,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,segment,1,1,1,0.938717,0.801017,0.389299,19,0.799435,4.0,0
4,42,segment,2,1,1,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,segment,3,1,1,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,segment,4,1,1,0.0,0.0,0.0,0,0.799435,4.0,0
4,42,segment,5,1,1,0.0,0.0,0.0,0,0.799435,4.0,0
6,42,circle,0,2,1,0.543029,0.381954,-0.102143,9,0.283784,6.0,0
6,42,circle,1,2,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,circle,2,2,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,circle,3,2,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,circle,4,2,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,circle,5,2,1,0.568421,0.407012,-0.076875,36,0.283784,6.0,0
6,42,sphere,0,3,2,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,sphere,1,3,2,0.429662,0.263877,-0.23604,14,0.283784,6.0,0
6,42,sphere,2,3,2,0.460664,0.302297,-0.173262,25,0.283784,6.0,0
6,42,sphere,3,3,2,0.407643,0.840932,0.665001,7,0.283784,6.0,0
6,42,sphere,4,3,2,0.429805,0.272515,-0.198499,21,0.283784,6.0,0
6,42,sphere,5,3,2,0.424127,0.25644,-0.246684,40,0.283784,6.0,0
6,42,mobius,0,3,2,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,mobius,1,3,2,0.619317,0.451132,-0.051161,16,0.283784,6.0,0
6,42,mobius,2,3,2,0.623929,0.459006,-0.036565,30,0.283784,6.0,0
6,42,mobius,3,3,2,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,mobius,4,3,2,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,mobius,5,3,2,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,swiss_roll,0,3,2,0.590133,0.427301,-0.061194,22,0.283784,6.0,0
6,42,swiss_roll,1,3,2,0.147769,-0.026795,-0.54838,10,0.283784,6.0,0
6,42,swiss_roll,2,3,2,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,swiss_roll,3,3,2,-0.005357,-0.175042,-0.685757,4,0.283784,6.0,0
6,42,swiss_roll,4,3,2,0.566416,0.747924,0.575164,2,0.283784,6.0,0
6,42,swiss_roll,5,3,2,-0.143586,-0.306603,-0.795356,32,0.283784,6.0,0
6,42,helix,0,3,1,0.556192,0.713455,0.020053,19,0.283784,6.0,0
6,42,helix,1,3,1,0.428184,0.262489,-0.243103,27,0.283784,6.0,0
6,42,helix,2,3,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,helix,3,3,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,helix,4,3,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,helix,5,3,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,flat_disk,0,2,2,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,flat_disk,1,2,2,0.622059,0.462806,-0.014265,4,0.283784,6.0,0
6,42,flat_disk,2,2,2,0.641246,0.470775,-0.040547,28,0.283784,6.0,0
6,42,flat_disk,3,2,2,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,flat_disk,4,2,2,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,flat_disk,5,2,2,0.629577,0.466973,-0.020365,33,0.283784,6.0,0
6,42,segment,0,1,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,segment,1,1,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,segment,2,1,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,segment,3,1,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,segment,4,1,1,0.0,0.0,0.0,0,0.283784,6.0,0
6,42,segment,5,1,1,0.0,0.0,0.0,0,0.283784,6.0,0
8,42,circle,0,2,1,0.248923,0.393398,0.268631,9,0.080553,8.0,0
8,42,circle,1,2,1,0.255561,0.746843,0.626368,35,0.080553,8.0,0
8,42,circle,2,2,1,0.282734,0.523063,0.401925,37,0.080553,8.0,0
8,42,circle,3,2,1,0.274435,0.392578,0.274316,23,0.080553,8.0,0
8,42,circle,4,2,1,0.655875,0.540367,0.193864,10,0.080553,8.0,0
8,42,circle,5,2,1,0.652141,0.866239,0.748799,36,0.080553,8.0,0
8,42,sphere,0,3,2,-0.001853,-0.059326,-0.153767,10,0.080553,8.0,0
8,42,sphere,1,3,2,0.256322,0.591177,0.723134,8,0.080553,8.0,0
8,42,sphere,2,3,2,0.492618,0.620517,0.701306,17,0.080553,8.0,0
8,42,sphere,3,3,2,0.392231,0.838839,0.711028,40,0.080553,8.0,0
8,42,sphere,4,3,2,0.457676,0.719529,0.660823,20,0.080553,8.0,0
8,42,sphere,5,3,2,0.391054,0.435885,0.655319,0,0.080553,8.0,0
8,42,mobius,0,3,2,0.617462,0.498663,0.142046,26,0.080553,8.0,0
8,42,mobius,1,3,2,0.655469,0.79322,0.675615,16,0.080553,8.0,0
8,42,mobius,2,3,2,0.619274,0.798839,0.684295,15,0.080553,8.0,0
8,42,mobius,3,3,2,0.269336,0.532427,0.679222,8,0.080553,8.0,0
8,42,mobius,4,3,2,0.214361,0.438472,0.619294,24,0.080553,8.0,0
8,42,mobius,5,3,2,0.236605,0.467073,0.642642,11,0.080553,8.0,0
8,42,swiss_roll,0,3,2,0.074885,-0.042013,-0.39521,4,0.080553,8.0,0
8,42,swiss_roll,1,3,2,0.980555,0.858122,0.49107,25,0.080553,8.0,0
8,42,swiss_roll,2,3,2,0.275382,0.53451,0.600719,24,0.080553,8.0,0
8,42,swiss_roll,3,3,2,0.187768,0.292273,0.563703,23,0.080553,8.0,0
8,42,swiss_roll,4,3,2,0.193103,0.216667,0.614305,18,0.080553,8.0,0
8,42,swiss_roll,5,3,2,0.700462,0.755091,0.635642,32,0.080553,8.0,0
8,42,helix,0,3,1,0.552726,0.784983,0.666136,19,0.080553,8.0,0
8,42,helix,1,3,1,0.351424,0.507159,0.388157,27,0.080553,8.0,0
8,42,helix,2,3,1,0.410615,0.289859,-0.072624,31,0.080553,8.0,0
8,42,helix,3,3,1,0.318364,0.195147,-0.176283,6,0.080553,8.0,0
8,42,helix,4,3,1,0.307571,0.5219,0.633569,41,0.080553,8.0,0
8,42,helix,5,3,1,0.323126,0.204141,-0.156202,3,0.080553,8.0,0
8,42,flat_disk,0,2,2,0.607395,0.808417,0.689389,29,0.080553,8.0,0
8,42,flat_disk,1,2,2,0.630638,0.803284,0.692852,4,0.080553,8.0,0
8,42,flat_disk,2,2,2,0.459953,0.811006,0.695415,28,0.080553,8.0,0
8,42,flat_disk,3,2,2,0.168347,0.122874,0.582575,30,0.080553,8.0,0
8,42,flat_disk,4,2,2,0.624668,0.752243,0.632963,14,0.080553,8.0,0
8,42,flat_disk,5,2,2,0.996615,0.879128,0.527079,1,0.080553,8.0,0
8,42,segment,0,1,1,0.480098,0.733248,0.614823,15,0.080553,8.0,0
8,42,segment,1,1,1,0.435015,0.776359,0.65677,13,0.080553,8.0,0
8,42,segment,2,1,1,0.562637,0.81653,0.698789,38,0.080553,8.0,0
8,42,segment,3,1,1,0.546651,0.740347,0.6213,14,0.080553,8.0,0
8,42,segment,4,1,1,0.460632,0.695207,0.575605,12,0.080553,8.0,0
8,42,segment,5,1,1,0.516093,0.696052,0.576211,9,0.080553,8.0,0
12,42,circle,0,2,1,0.091354,-0.084975,-0.347349,9,0.061119,12.0,0
12,42,circle,1,2,1,0.341819,0.485633,0.574957,39,0.061119,12.0,0
12,42,circle,2,2,1,0.381993,0.476226,0.612842,20,0.061119,12.0,0
12,42,circle,3,2,1,0.368691,0.471328,0.630891,20,0.061119,12.0,0
12,42,circle,4,2,1,0.24084,0.447954,0.611244,10,0.061119,12.0,0
12,42,circle,5,2,1,0.538355,0.718624,0.578746,36,0.061119,12.0,0
12,42,sphere,0,3,2,0.063341,0.105106,0.233133,10,0.061119,12.0,0
12,42,sphere,1,3,2,-0.07167,-0.07762,0.411583,27,0.061119,12.0,0
12,42,sphere,2,3,2,0.222216,0.37896,0.42821,26,0.061119,12.0,0
12,42,sphere,3,3,2,0.300319,0.390246,0.424568,0,0.061119,12.0,0
12,42,sphere,4,3,2,-0.153303,-0.285465,-0.364888,11,0.061119,12.0,0
12,42,sphere,5,3,2,0.196913,0.740981,0.711277,0,0.061119,12.0,0
12,42,mobius,0,3,2,0.584825,0.7487,0.609218,5,0.061119,12.0,0
12,42,mobius,1,3,2,0.251667,0.456511,0.578739,16,0.061119,12.0,0
12,42,mobius,2,3,2,0.224381,0.391322,0.460679,30,0.061119,12.0,0
12,42,mobius,3,3,2,0.212213,0.368831,0.442186,41,0.061119,12.0,0
12,42,mobius,4,3,2,0.18904,0.285208,0.637473,24,0.061119,12.0,0
12,42,mobius,5,3,2,0.010798,0.138114,0.38283,36,0.061119,12.0,0
12,42,swiss_roll,0,3,2,0.116107,0.258692,0.47899,6,0.061119,12.0,0
12,42,swiss_roll,1,3,2,0.249361,0.44587,0.583854,35,0.061119,12.0,0
12,42,swiss_roll,2,3,2,-0.099459,0.326575,0.416526,11,0.061119,12.0,0
12,42,swiss_roll,3,3,2,0.065099,0.600505,0.536049,13,0.061119,12.0,0
12,42,swiss_roll,4,3,2,0.18479,0.726424,0.581315,18,0.061119,12.0,0
12,42,swiss_roll,5,3,2,0.210307,0.396511,0.504291,39,0.061119,12.0,0
12,42,helix,0,3,1,0.191072,0.259466,0.471006,19,0.061119,12.0,0
12,42,helix,1,3,1,0.237946,0.406426,0.401072,7,0.061119,12.0,0
12,42,helix,2,3,1,0.214179,0.131884,0.057254,31,0.061119,12.0,0
12,42,helix,3,3,1,0.228628,0.375947,0.301142,6,0.061119,12.0,0
12,42,helix,4,3,1,0.326692,0.42403,0.288632,3,0.061119,12.0,0
12,42,helix,5,3,1,0.242856,0.435927,0.215211,34,0.061119,12.0,0
12,42,flat_disk,0,2,2,0.44907,0.785699,0.646114,29,0.061119,12.0,0
12,42,flat_disk,1,2,2,0.03454,-0.149636,0.168034,39,0.061119,12.0,0
12,42,flat_disk,2,2,2,0.31542,0.773891,0.636363,41,0.061119,12.0,0
12,42,flat_disk,3,2,2,0.537067,0.751311,0.61023,33,0.061119,12.0,0
12,42,flat_disk,4,2,2,0.164458,0.278987,0.539775,14,0.061119,12.0,0
12,42,flat_disk,5,2,2,0.274081,0.682713,0.546654,1,0.061119,12.0,0
12,42,segment,0,1,1,0.537015,0.684869,0.543399,15,0.061119,12.0,0
12,42,segment,1,1,1,0.54456,0.747469,0.60435,24,0.061119,12.0,0
12,42,segment,2,1,1,0.404695,0.688974,0.601706,4,0.061119,12.0,0
12,42,segment,3,1,1,0.558031,0.714729,0.572318,14,0.061119,12.0,0
12,42,segment,4,1,1,0.487933,0.722736,0.579991,9,0.061119,12.0,0
12,42,segment,5,1,1,0.582237,0.716432,0.571142,9,0.061119,12.0,0
16,42,circle,0,2,1,0.112691,0.087298,0.166896,2,0.031586,16.0,0
16,42,circle,1,2,1,0.518238,0.655744,0.523994,28,0.031586,16.0,0
16,42,circle,2,2,1,0.586729,0.69295,0.491989,13,0.031586,16.0,0
16,42,circle,3,2,1,-0.097296,-0.206031,-0.270664,10,0.031586,16.0,0
16,42,circle,4,2,1,0.361109,0.391377,0.425196,10,0.031586,16.0,0
16,42,circle,5,2,1,0.407676,0.768763,0.582917,36,0.031586,16.0,0
16,42,sphere,0,3,2,0.091733,0.054805,-0.008201,22,0.031586,16.0,0
16,42,sphere,1,3,2,0.069542,0.013557,-0.051627,8,0.031586,16.0,0
16,42,sphere,2,3,2,0.141072,0.225654,0.158121,26,0.031586,16.0,0
16,42,sphere,3,3,2,-0.052889,0.202688,0.413683,7,0.031586,16.0,0
16,42,sphere,4,3,2,0.038608,0.161277,0.07205,9,0.031586,16.0,0
16,42,sphere,5,3,2,0.603443,0.62558,0.484665,40,0.031586,16.0,0
16,42,mobius,0,3,2,0.203013,0.23343,0.247826,5,0.031586,16.0,0
16,42,mobius,1,3,2,0.249556,0.366705,0.479099,38,0.031586,16.0,0
16,42,mobius,2,3,2,0.494725,0.745917,0.554209,15,0.031586,16.0,0
16,42,mobius,3,3,2,0.077757,0.270479,0.447569,8,0.031586,16.0,0
16,42,mobius,4,3,2,0.174434,0.306857,0.418671,24,0.031586,16.0,0
16,42,mobius,5,3,2,0.131542,0.256197,0.404267,36,0.031586,16.0,0
16,42,swiss_roll,0,3,2,0.680916,0.613142,0.457159,6,0.031586,16.0,0
16,42,swiss_roll,1,3,2,0.084516,0.17045,0.246609,25,0.031586,16.0,0
16,42,swiss_roll,2,3,2,0.164897,0.36089,0.319582,28,0.031586,16.0,0
16,42,swiss_roll,3,3,2,0.189245,0.378593,0.308884,13,0.031586,16.0,0
16,42,swiss_roll,4,3,2,0.152254,0.202926,0.180548,0,0.031586,16.0,0
16,42,swiss_roll,5,3,2,-0.042746,0.044009,0.382295,32,0.031586,16.0,0
16,42,helix,0,3,1,0.129053,0.267598,0.314052,2,0.031586,16.0,0
16,42,helix,1,3,1,0.054332,0.037991,0.026204,41,0.031586,16.0,0
16,42,helix,2,3,1,0.090776,0.186596,0.113226,23,0.031586,16.0,0
16,42,helix,3,3,1,0.034623,0.039307,-0.067391,35,0.031586,16.0,0
16,42,helix,4,3,1,0.203114,0.152712,0.176,3,0.031586,16.0,0
16,42,helix,5,3,1,0.332748,0.435316,0.289275,9,0.031586,16.0,0
16,42,flat_disk,0,2,2,0.362063,0.388103,0.41863,29,0.031586,16.0,0
16,42,flat_disk,1,2,2,0.007325,0.161835,0.198559,23,0.031586,16.0,0
16,42,flat_disk,2,2,2,0.430791,0.619427,0.573064,41,0.031586,16.0,0
16,42,flat_disk,3,2,2,0.467555,0.500254,0.418034,33,0.031586,16.0,0
16,42,flat_disk,4,2,2,0.599623,0.691561,0.508302,14,0.031586,16.0,0
16,42,flat_disk,5,2,2,0.45395,0.763967,0.564252,1,0.031586,16.0,0
16,42,segment,0,1,1,0.633598,0.74317,0.52563,27,0.031586,16.0,0
16,42,segment,1,1,1,0.42383,0.696463,0.488391,24,0.031586,16.0,0
16,42,segment,2,1,1,0.380524,0.38706,0.306857,4,0.031586,16.0,0
16,42,segment,3,1,1,0.645467,0.72132,0.521012,14,0.031586,16.0,0
16,42,segment,4,1,1,0.386946,0.6861,0.469805,38,0.031586,16.0,0
16,42,segment,5,1,1,0.47866,0.535878,0.507472,12,0.031586,16.0,0
