k_experts,n_experts,manifold_type,variant_idx,k_i,d_i,r2_n1,r2_n2,r2_n3,best_expert,mse,effective_l0,dead_experts
4,42,helix,5,3,1,0.863828,0.916793,0.916792,38,0.199074,4.0,0
4,42,flat_disk,0,2,2,0.387598,0.749067,0.749067,16,0.199074,4.0,0
4,42,flat_disk,1,2,2,0.451152,0.861539,0.861539,11,0.199074,4.0,0
4,42,flat_disk,2,2,2,0.379152,0.586354,0.770866,0,0.199074,4.0,0
4,42,flat_disk,3,2,2,0.946453,0.946453,0.926065,9,0.199074,4.0,0
4,42,flat_disk,4,2,2,0.423217,0.615037,0.791568,21,0.199074,4.0,0
4,42,flat_disk,5,2,2,0.421503,0.63807,0.817297,33,0.199074,4.0,0
4,42,segment,0,1,1,0.452063,0.863688,0.863688,10,0.199074,4.0,0
4,42,segment,1,1,1,0.408984,0.776403,0.776402,0,0.199074,4.0,0
4,42,segment,2,1,1,0.458068,0.877031,0.877031,20,0.199074,4.0,0
4,42,segment,3,1,1,0.926858,0.926858,0.904126,5,0.199074,4.0,0
4,42,segment,4,1,1,0.458281,0.863111,0.863111,6,0.199074,4.0,0
4,42,segment,5,1,1,0.448035,0.843352,0.843351,7,0.199074,4.0,0
6,42,circle,0,2,1,0.451442,0.645326,0.836409,11,0.026259,6.0,0
6,42,circle,1,2,1,0.438031,0.871781,0.871781,41,0.026259,6.0,0
6,42,circle,2,2,1,0.479653,0.700569,0.900768,27,0.026259,6.0,0
6,42,circle,3,2,1,0.427814,0.848329,0.848329,35,0.026259,6.0,0
6,42,circle,4,2,1,0.461396,0.662873,0.810556,22,0.026259,6.0,0
6,42,circle,5,2,1,0.432731,0.6386,0.821159,37,0.026259,6.0,0
6,42,sphere,0,3,2,0.296469,0.56406,0.693825,8,0.026259,6.0,0
6,42,sphere,1,3,2,0.294192,0.58278,0.711618,9,0.026259,6.0,0
6,42,sphere,2,3,2,0.288108,0.561833,0.817486,36,0.026259,6.0,0
6,42,sphere,3,3,2,0.296282,0.58539,0.808438,1,0.026259,6.0,0
6,42,sphere,4,3,2,0.284664,0.559055,0.815736,36,0.026259,6.0,0
6,42,sphere,5,3,2,0.303963,0.593905,0.865157,34,0.026259,6.0,0
6,42,mobius,0,3,2,0.479076,0.707757,0.900088,5,0.026259,6.0,0
6,42,mobius,1,3,2,0.956738,0.956738,0.929413,32,0.026259,6.0,0
6,42,mobius,2,3,2,0.449228,0.875317,0.875312,41,0.026259,6.0,0
6,42,mobius,3,3,2,0.468543,0.669923,0.845547,19,0.026259,6.0,0
6,42,mobius,4,3,2,0.93853,0.938601,0.938601,24,0.026259,6.0,0
6,42,mobius,5,3,2,0.313185,0.519007,0.659416,16,0.026259,6.0,0
6,42,swiss_roll,0,3,2,0.960559,0.960559,0.934112,29,0.026259,6.0,0
6,42,swiss_roll,1,3,2,0.516462,0.815198,0.815198,37,0.026259,6.0,0
6,42,swiss_roll,2,3,2,0.845016,0.949963,0.949963,26,0.026259,6.0,0
6,42,swiss_roll,3,3,2,0.382997,0.640271,0.805104,23,0.026259,6.0,0
6,42,swiss_roll,4,3,2,0.248436,0.466616,0.677553,40,0.026259,6.0,0
6,42,swiss_roll,5,3,2,0.444863,0.775298,0.775298,30,0.026259,6.0,0
6,42,helix,0,3,1,0.421183,0.638409,0.829853,21,0.026259,6.0,0
6,42,helix,1,3,1,0.302908,0.531636,0.790247,35,0.026259,6.0,0
6,42,helix,2,3,1,0.999718,0.999718,0.975204,33,0.026259,6.0,0
6,42,helix,3,3,1,0.506421,0.640697,0.729102,20,0.026259,6.0,0
6,42,helix,4,3,1,0.310476,0.600738,0.854094,14,0.026259,6.0,0
6,42,helix,5,3,1,0.999485,0.999485,0.971949,38,0.026259,6.0,0
6,42,flat_disk,0,2,2,0.453319,0.653416,0.832594,14,0.026259,6.0,0
6,42,flat_disk,1,2,2,0.469661,0.91946,0.91946,6,0.026259,6.0,0
6,42,flat_disk,2,2,2,0.997796,0.997796,0.971769,0,0.026259,6.0,0
6,42,flat_disk,3,2,2,0.974447,0.974447,0.947477,15,0.026259,6.0,0
6,42,flat_disk,4,2,2,0.986954,0.986954,0.958839,3,0.026259,6.0,0
6,42,flat_disk,5,2,2,0.459225,0.691715,0.895312,39,0.026259,6.0,0
6,42,segment,0,1,1,0.492322,0.981031,0.981031,12,0.026259,6.0,0
6,42,segment,1,1,1,0.480471,0.910387,0.910387,31,0.026259,6.0,0
6,42,segment,2,1,1,0.447085,0.873785,0.873785,2,0.026259,6.0,0
6,42,segment,3,1,1,0.451933,0.894599,0.894599,2,0.026259,6.0,0
6,42,segment,4,1,1,0.94172,0.94172,0.915546,16,0.026259,6.0,0
6,42,segment,5,1,1,0.943887,0.943887,0.918557,7,0.026259,6.0,0
8,42,circle,0,2,1,0.488414,0.939855,0.939855,22,0.000215,8.0,0
8,42,circle,1,2,1,0.441971,0.869551,0.869551,39,0.000215,8.0,0
8,42,circle,2,2,1,0.433616,0.626392,0.819104,27,0.000215,8.0,0
8,42,circle,3,2,1,0.450198,0.870752,0.870752,37,0.000215,8.0,0
8,42,circle,4,2,1,0.433645,0.858592,0.858592,30,0.000215,8.0,0
8,42,circle,5,2,1,0.425422,0.628496,0.770947,28,0.000215,8.0,0
8,42,sphere,0,3,2,0.62898,0.922467,0.922467,33,0.000215,8.0,0
8,42,sphere,1,3,2,0.281844,0.559101,0.771332,9,0.000215,8.0,0
8,42,sphere,2,3,2,0.632923,0.891403,0.891403,37,0.000215,8.0,0
8,42,sphere,3,3,2,0.639513,0.933475,0.933475,8,0.000215,8.0,0
8,42,sphere,4,3,2,0.265432,0.529205,0.781673,6,0.000215,8.0,0
8,42,sphere,5,3,2,0.257416,0.51267,0.734614,39,0.000215,8.0,0
8,42,mobius,0,3,2,0.534239,0.917418,0.917418,5,0.000215,8.0,0
8,42,mobius,1,3,2,0.424277,0.839844,0.843604,28,0.000215,8.0,0
8,42,mobius,2,3,2,0.453858,0.849874,0.849874,41,0.000215,8.0,0
8,42,mobius,3,3,2,0.470135,0.912355,0.948167,19,0.000215,8.0,0
8,42,mobius,4,3,2,0.414462,0.804933,0.804933,18,0.000215,8.0,0
8,42,mobius,5,3,2,0.387497,0.753399,0.831316,30,0.000215,8.0,0
8,42,swiss_roll,0,3,2,0.95751,0.974695,0.974695,29,0.000215,8.0,0
8,42,swiss_roll,1,3,2,0.488104,0.823382,0.837672,27,0.000215,8.0,0
8,42,swiss_roll,2,3,2,0.605277,0.89528,0.89528,3,0.000215,8.0,0
8,42,swiss_roll,3,3,2,0.421236,0.643413,0.836459,23,0.000215,8.0,0
8,42,swiss_roll,4,3,2,0.453756,0.822238,0.825886,14,0.000215,8.0,0
8,42,swiss_roll,5,3,2,0.435426,0.81726,0.832015,30,0.000215,8.0,0
8,42,helix,0,3,1,0.383438,0.759627,0.794064,6,0.000215,8.0,0
8,42,helix,1,3,1,0.699127,0.887944,0.887944,35,0.000215,8.0,0
8,42,helix,2,3,1,0.481259,0.66642,0.842041,32,0.000215,8.0,0
8,42,helix,3,3,1,0.471279,0.717234,0.801972,20,0.000215,8.0,0
8,42,helix,4,3,1,0.844218,0.913089,0.913089,26,0.000215,8.0,0
8,42,helix,5,3,1,0.999794,0.999794,0.999794,38,0.000215,8.0,0
8,42,flat_disk,0,2,2,0.460827,0.904821,0.904821,25,0.000215,8.0,0
8,42,flat_disk,1,2,2,0.446024,0.872147,0.872147,6,0.000215,8.0,0
8,42,flat_disk,2,2,2,0.437656,0.87361,0.87361,14,0.000215,8.0,0
8,42,flat_disk,3,2,2,0.456257,0.67667,0.840039,33,0.000215,8.0,0
8,42,flat_disk,4,2,2,0.460563,0.912661,0.912661,21,0.000215,8.0,0
8,42,flat_disk,5,2,2,0.453468,0.868022,0.868022,39,0.000215,8.0,0
8,42,segment,0,1,1,0.496172,0.957296,0.957296,10,0.000215,8.0,0
8,42,segment,1,1,1,0.46572,0.897428,0.897428,31,0.000215,8.0,0
8,42,segment,2,1,1,0.948966,0.948966,0.948966,24,0.000215,8.0,0
8,42,segment,3,1,1,0.494013,0.934231,0.934231,2,0.000215,8.0,0
8,42,segment,4,1,1,0.94821,0.948211,0.948211,16,0.000215,8.0,0
8,42,segment,5,1,1,0.943802,0.943802,0.943802,7,0.000215,8.0,0
12,42,circle,0,2,1,0.385263,0.515881,0.576999,30,5.1e-05,12.0,0
12,42,circle,1,2,1,0.958443,0.958443,0.958443,3,5.1e-05,12.0,0
12,42,circle,2,2,1,0.436671,0.827346,0.827346,27,5.1e-05,12.0,0
12,42,circle,3,2,1,0.347042,0.682902,0.682902,18,5.1e-05,12.0,0
12,42,circle,4,2,1,0.39933,0.732685,0.732688,28,5.1e-05,12.0,0
12,42,circle,5,2,1,0.387919,0.650005,0.745156,12,5.1e-05,12.0,0
12,42,sphere,0,3,2,0.431596,0.506804,0.554645,33,5.1e-05,12.0,0
12,42,sphere,1,3,2,0.170297,0.232239,0.23738,32,5.1e-05,12.0,0
12,42,sphere,2,3,2,0.212073,0.372499,0.548781,12,5.1e-05,12.0,0
12,42,sphere,3,3,2,0.480055,0.65371,0.730181,8,5.1e-05,12.0,0
12,42,sphere,4,3,2,0.277515,0.425712,0.549387,0,5.1e-05,12.0,0
12,42,sphere,5,3,2,0.223572,0.444032,0.666051,27,5.1e-05,12.0,0
12,42,mobius,0,3,2,0.44862,0.630136,0.822242,5,5.1e-05,12.0,0
12,42,mobius,1,3,2,0.72942,0.853598,0.853598,7,5.1e-05,12.0,0
12,42,mobius,2,3,2,0.396496,0.770237,0.770341,41,5.1e-05,12.0,0
12,42,mobius,3,3,2,0.90358,0.903581,0.903581,20,5.1e-05,12.0,0
12,42,mobius,4,3,2,0.448789,0.854415,0.854416,24,5.1e-05,12.0,0
12,42,mobius,5,3,2,0.44957,0.598223,0.746049,31,5.1e-05,12.0,0
12,42,swiss_roll,0,3,2,0.967264,0.967265,0.967265,29,5.1e-05,12.0,0
12,42,swiss_roll,1,3,2,0.542207,0.875608,0.875608,25,5.1e-05,12.0,0
12,42,swiss_roll,2,3,2,0.994207,0.994207,0.994207,26,5.1e-05,12.0,0
12,42,swiss_roll,3,3,2,0.390112,0.602015,0.733037,6,5.1e-05,12.0,0
12,42,swiss_roll,4,3,2,0.412187,0.819114,0.819115,22,5.1e-05,12.0,0
12,42,swiss_roll,5,3,2,0.451837,0.841178,0.85176,30,5.1e-05,12.0,0
12,42,helix,0,3,1,0.746102,0.746104,0.746104,6,5.1e-05,12.0,0
12,42,helix,1,3,1,0.330935,0.649819,0.776274,37,5.1e-05,12.0,0
12,42,helix,2,3,1,0.503686,0.722673,0.722675,32,5.1e-05,12.0,0
12,42,helix,3,3,1,0.811557,0.889169,0.889169,21,5.1e-05,12.0,0
12,42,helix,4,3,1,0.323668,0.627822,0.877068,2,5.1e-05,12.0,0
12,42,helix,5,3,1,0.986018,0.986019,0.986019,38,5.1e-05,12.0,0
12,42,flat_disk,0,2,2,0.44346,0.689477,0.795638,25,5.1e-05,12.0,0
12,42,flat_disk,1,2,2,0.539292,0.947196,0.947196,10,5.1e-05,12.0,0
12,42,flat_disk,2,2,2,0.7484,0.876912,0.876912,14,5.1e-05,12.0,0
12,42,flat_disk,3,2,2,0.619245,0.776926,0.784105,33,5.1e-05,12.0,0
12,42,flat_disk,4,2,2,0.5883,0.770614,0.770614,39,5.1e-05,12.0,0
12,42,flat_disk,5,2,2,0.403442,0.835275,0.835275,18,5.1e-05,12.0,0
12,42,segment,0,1,1,0.943282,0.943282,0.943282,9,5.1e-05,12.0,0
12,42,segment,1,1,1,0.973228,0.973228,0.973229,4,5.1e-05,12.0,0
12,42,segment,2,1,1,0.936094,0.936094,0.936094,12,5.1e-05,12.0,0
12,42,segment,3,1,1,0.499628,0.986976,0.986976,15,5.1e-05,12.0,0
12,42,segment,4,1,1,0.928361,0.928361,0.928361,28,5.1e-05,12.0,0
12,42,segment,5,1,1,0.942562,0.942562,0.942562,7,5.1e-05,12.0,0
16,42,circle,0,2,1,0.328283,0.404839,0.43275,21,0.00118,16.0,0
16,42,circle,1,2,1,0.353897,0.631682,0.688061,28,0.00118,16.0,0
16,42,circle,2,2,1,0.414626,0.814958,0.814959,27,0.00118,16.0,0
16,42,circle,3,2,1,0.421155,0.820009,0.820009,1,0.00118,16.0,0
16,42,circle,4,2,1,0.396959,0.787496,0.787497,28,0.00118,16.0,0
16,42,circle,5,2,1,0.414467,0.735255,0.735255,8,0.00118,16.0,0
16,42,sphere,0,3,2,0.099871,0.185615,0.223163,16,0.00118,16.0,0
16,42,sphere,1,3,2,0.200811,0.3018,0.356926,32,0.00118,16.0,0
16,42,sphere,2,3,2,0.197691,0.387138,0.387138,12,0.00118,16.0,0
16,42,sphere,3,3,2,0.254761,0.359076,0.441803,8,0.00118,16.0,0
16,42,sphere,4,3,2,0.217849,0.389566,0.534957,0,0.00118,16.0,0
16,42,sphere,5,3,2,0.088164,0.14745,0.190982,7,0.00118,16.0,0
16,42,mobius,0,3,2,0.238728,0.380037,0.466067,5,0.00118,16.0,0
16,42,mobius,1,3,2,0.192651,0.461104,0.660338,7,0.00118,16.0,0
16,42,mobius,2,3,2,0.323297,0.547183,0.653945,41,0.00118,16.0,0
16,42,mobius,3,3,2,0.416591,0.773241,0.793508,21,0.00118,16.0,0
16,42,mobius,4,3,2,0.221334,0.410313,0.504547,1,0.00118,16.0,0
16,42,mobius,5,3,2,0.244986,0.330586,0.429527,4,0.00118,16.0,0
16,42,swiss_roll,0,3,2,0.87102,0.871023,0.871023,29,0.00118,16.0,0
16,42,swiss_roll,1,3,2,0.97306,0.97306,0.97306,31,0.00118,16.0,0
16,42,swiss_roll,2,3,2,0.44509,0.866857,0.866858,26,0.00118,16.0,0
16,42,swiss_roll,3,3,2,0.416761,0.739256,0.739257,41,0.00118,16.0,0
16,42,swiss_roll,4,3,2,0.29813,0.59682,0.769007,40,0.00118,16.0,0
16,42,swiss_roll,5,3,2,0.276972,0.543053,0.734533,35,0.00118,16.0,0
16,42,helix,0,3,1,0.417503,0.662391,0.687288,17,0.00118,16.0,0
16,42,helix,1,3,1,0.358608,0.606807,0.69208,37,0.00118,16.0,0
16,42,helix,2,3,1,0.476593,0.583766,0.584737,32,0.00118,16.0,0
16,42,helix,3,3,1,0.545649,0.672476,0.672476,29,0.00118,16.0,0
16,42,helix,4,3,1,0.608695,0.721231,0.820761,24,0.00118,16.0,0
16,42,helix,5,3,1,0.871282,0.871283,0.871283,38,0.00118,16.0,0
16,42,flat_disk,0,2,2,0.357817,0.47158,0.502012,39,0.00118,16.0,0
16,42,flat_disk,1,2,2,0.440127,0.85335,0.853349,10,0.00118,16.0,0
16,42,flat_disk,2,2,2,0.415068,0.475831,0.571081,26,0.00118,16.0,0
16,42,flat_disk,3,2,2,0.427649,0.657242,0.721373,33,0.00118,16.0,0
16,42,flat_disk,4,2,2,0.207952,0.34046,0.360502,3,0.00118,16.0,0
16,42,flat_disk,5,2,2,0.380887,0.472337,0.570275,18,0.00118,16.0,0
16,42,segment,0,1,1,0.619841,0.841523,0.841524,9,0.00118,16.0,0
16,42,segment,1,1,1,0.919991,0.919991,0.919991,4,0.00118,16.0,0
16,42,segment,2,1,1,0.94731,0.947311,0.947311,12,0.00118,16.0,0
16,42,segment,3,1,1,0.922056,0.922056,0.922055,40,0.00118,16.0,0
16,42,segment,4,1,1,0.925665,0.925665,0.925665,36,0.00118,16.0,0
16,42,segment,5,1,1,0.919747,0.919747,0.919747,36,0.00118,16.0,0
