Sentence,Label
The protective gear is designed for the wrist,08_wrist
The scan revealed an abnormality in the chest,04_chest
Yuki noticed visible swelling in the hip,11_hip
Reflexes were tested at the shoulder,03_shoulder
James measured the circumference of the chest,04_chest
The biopsy was taken from tissue near the chest,04_chest
Prof. Müller reported numbness spreading from the shoulder,03_shoulder
Amara reported persistent soreness in the arm,06_arm
the coordinator reported that the discomfort originated in the wrist,08_wrist
the intern noticed visible swelling in the shoulder,03_shoulder
The compression sleeve is worn on the knee,13_knee
Dr. Okafor noted restricted blood flow to the back,05_back
the postdoc noticed visible swelling in the hand,09_hand
the PI measured the circumference of the abdomen,10_abdomen
Prof. Müller noticed visible swelling in the wrist,08_wrist
The nurse applied a bandage to the elbow,07_elbow
James documented visible asymmetry in the face,01_face
The protective gear is designed for the neck,02_neck
Amara reported numbness spreading from the wrist,08_wrist
the nurse reported persistent soreness in the knee,13_knee
Maria reported that the discomfort originated in the head,00_head
Dr. Smith reported persistent soreness in the knee,13_knee
the nurse reported persistent soreness in the elbow,07_elbow
the supervisor applied ice to reduce inflammation in the face,01_face
the postdoc reported that the discomfort originated in the neck,02_neck
Kevin applied ice to reduce inflammation in the face,01_face
the coordinator described a tingling sensation in the abdomen,10_abdomen
Charlie measured the circumference of the leg,12_leg
the PI reported persistent soreness in the leg,12_leg
the supervisor reported that the discomfort originated in the knee,13_knee
Alice reported persistent soreness in the hand,09_hand
the analyst noted restricted blood flow to the knee,13_knee
The injury was localized to the arm,06_arm
"The burn was classified as superficial, affecting the elbow",07_elbow
the nurse reported numbness spreading from the leg,12_leg
The compression sleeve is worn on the wrist,08_wrist
the postdoc described a tingling sensation in the abdomen,10_abdomen
Sarah reported persistent soreness in the arm,06_arm
Lymph node enlargement was found near the leg,12_leg
Dr. Patel reported that the discomfort originated in the face,01_face
The nurse applied a bandage to the hand,09_hand
the supervisor reported persistent soreness in the back,05_back
The surgeon focused the incision near the chest,04_chest
Bob documented visible asymmetry in the foot,15_foot
Dr. Chen reported that the discomfort originated in the shoulder,03_shoulder
The fracture was confirmed in the leg,12_leg
"The burn was classified as superficial, affecting the chest",04_chest
Elena applied ice to reduce inflammation in the hip,11_hip
The scan revealed an abnormality in the hand,09_hand
Reflexes were tested at the elbow,07_elbow
Dr. Patel reported persistent soreness in the elbow,07_elbow
Reflexes were tested at the hand,09_hand
Sarah described a tingling sensation in the abdomen,10_abdomen
The biopsy was taken from tissue near the abdomen,10_abdomen
the intern noticed visible swelling in the elbow,07_elbow
Kevin measured the circumference of the foot,15_foot
Lymph node enlargement was found near the hip,11_hip
The X-ray focused on the patient's neck,02_neck
The rash first appeared on the leg,12_leg
Sarah reported that the discomfort originated in the hand,09_hand
"The burn was classified as superficial, affecting the wrist",08_wrist
Elena documented bruising on the neck,02_neck
Amara reported numbness spreading from the ankle,14_ankle
Elena noted restricted blood flow to the abdomen,10_abdomen
Liam reported that the discomfort originated in the chest,04_chest
Prof. Wang reported persistent soreness in the hand,09_hand
The nurse applied a bandage to the back,05_back
The nurse applied a bandage to the ankle,14_ankle
the technician documented visible asymmetry in the wrist,08_wrist
the PI documented visible asymmetry in the ankle,14_ankle
Fatima reported numbness spreading from the arm,06_arm
The biopsy was taken from tissue near the knee,13_knee
the supervisor applied ice to reduce inflammation in the neck,02_neck
Dr. Smith reported that the discomfort originated in the arm,06_arm
The imaging clearly depicted damage to the hip,11_hip
the intern documented bruising on the wrist,08_wrist
Prof. Wang reported persistent soreness in the leg,12_leg
Reflexes were tested at the abdomen,10_abdomen
Amara reported that the discomfort originated in the hip,11_hip
the nurse noticed visible swelling in the elbow,07_elbow
Dr. Okafor noticed visible swelling in the face,01_face
"The burn was classified as superficial, affecting the face",01_face
Range of motion was restricted in the hip,11_hip
The physical exam highlighted tenderness in the chest,04_chest
Alice measured the circumference of the hip,11_hip
The injury was localized to the face,01_face
Yuki applied ice to reduce inflammation in the ankle,14_ankle
Dr. Patel measured the circumference of the leg,12_leg
Kevin described a tingling sensation in the back,05_back
the coordinator measured the circumference of the face,01_face
Prof. Müller reported that the discomfort originated in the arm,06_arm
Fatima documented visible asymmetry in the abdomen,10_abdomen
The protective gear is designed for the back,05_back
Prof. Wang documented bruising on the leg,12_leg
Prof. Wang reported that the discomfort originated in the chest,04_chest
the PI noticed visible swelling in the shoulder,03_shoulder
The physical exam highlighted tenderness in the neck,02_neck
Alice documented visible asymmetry in the abdomen,10_abdomen
Lymph node enlargement was found near the hand,09_hand
the intern documented visible asymmetry in the knee,13_knee
the supervisor noticed visible swelling in the wrist,08_wrist
Range of motion was restricted in the leg,12_leg
Elena reported persistent soreness in the head,00_head
the intern described a tingling sensation in the face,01_face
The imaging clearly depicted damage to the hand,09_hand
The X-ray focused on the patient's wrist,08_wrist
Yuki documented visible asymmetry in the face,01_face
the postdoc described a tingling sensation in the arm,06_arm
Prof. Kim applied ice to reduce inflammation in the wrist,08_wrist
Yuki applied ice to reduce inflammation in the knee,13_knee
Muscle weakness was observed in the ankle,14_ankle
The imaging clearly depicted damage to the foot,15_foot
The injury was localized to the elbow,07_elbow
Dr. Rossi documented bruising on the knee,13_knee
James applied ice to reduce inflammation in the elbow,07_elbow
the PI applied ice to reduce inflammation in the abdomen,10_abdomen
Prof. Kim noticed visible swelling in the chest,04_chest
The physical exam highlighted tenderness in the wrist,08_wrist
Lymph node enlargement was found near the elbow,07_elbow
the supervisor documented bruising on the hip,11_hip
Yuki applied ice to reduce inflammation in the foot,15_foot
Sarah described a tingling sensation in the face,01_face
Sarah noted restricted blood flow to the shoulder,03_shoulder
Maria described a tingling sensation in the ankle,14_ankle
Maria measured the circumference of the head,00_head
Raj reported persistent soreness in the head,00_head
Fatima noted restricted blood flow to the knee,13_knee
James noted restricted blood flow to the foot,15_foot
Yuki noted restricted blood flow to the elbow,07_elbow
Yuki reported persistent soreness in the head,00_head
The biopsy was taken from tissue near the shoulder,03_shoulder
Dr. Patel noted restricted blood flow to the back,05_back
Dr. Okafor reported numbness spreading from the neck,02_neck
the coordinator noticed visible swelling in the face,01_face
"The burn was classified as superficial, affecting the leg",12_leg
the nurse documented visible asymmetry in the foot,15_foot
the supervisor applied ice to reduce inflammation in the abdomen,10_abdomen
Prof. Wang measured the circumference of the chest,04_chest
the PI reported persistent soreness in the abdomen,10_abdomen
the PI described a tingling sensation in the wrist,08_wrist
Muscle weakness was observed in the abdomen,10_abdomen
Kevin noted restricted blood flow to the back,05_back
the PI documented visible asymmetry in the knee,13_knee
Prof. Wang documented visible asymmetry in the neck,02_neck
Bob documented bruising on the back,05_back
Liam applied ice to reduce inflammation in the elbow,07_elbow
The imaging clearly depicted damage to the ankle,14_ankle
Fatima measured the circumference of the elbow,07_elbow
The fracture was confirmed in the back,05_back
"The burn was classified as superficial, affecting the knee",13_knee
Prof. Wang documented bruising on the chest,04_chest
Range of motion was restricted in the chest,04_chest
The compression sleeve is worn on the leg,12_leg
Dr. Patel documented bruising on the abdomen,10_abdomen
The surgeon focused the incision near the wrist,08_wrist
Omar measured the circumference of the shoulder,03_shoulder
the technician documented bruising on the abdomen,10_abdomen
Prof. Müller described a tingling sensation in the chest,04_chest
The imaging clearly depicted damage to the face,01_face
Dr. Patel noted restricted blood flow to the hip,11_hip
Alice documented bruising on the back,05_back
James noticed visible swelling in the foot,15_foot
Reflexes were tested at the leg,12_leg
the PI noted restricted blood flow to the neck,02_neck
Fatima described a tingling sensation in the wrist,08_wrist
Amara noted restricted blood flow to the foot,15_foot
the nurse documented visible asymmetry in the abdomen,10_abdomen
The surgeon focused the incision near the head,00_head
the coordinator documented visible asymmetry in the foot,15_foot
Liam noted restricted blood flow to the hand,09_hand
Range of motion was restricted in the hand,09_hand
Fatima noticed visible swelling in the hand,09_hand
Dr. Smith reported persistent soreness in the neck,02_neck
Liam measured the circumference of the ankle,14_ankle
The physical therapist worked on mobility of the elbow,07_elbow
the supervisor reported that the discomfort originated in the arm,06_arm
The biopsy was taken from tissue near the back,05_back
Prof. Wang reported numbness spreading from the knee,13_knee
Omar reported that the discomfort originated in the foot,15_foot
the PI documented bruising on the face,01_face
Sarah documented visible asymmetry in the chest,04_chest
Yuki documented bruising on the hand,09_hand
Bob reported persistent soreness in the elbow,07_elbow
the nurse noticed visible swelling in the wrist,08_wrist
Bob noticed visible swelling in the knee,13_knee
"The burn was classified as superficial, affecting the head",00_head
Lymph node enlargement was found near the head,00_head
the supervisor described a tingling sensation in the head,00_head
the supervisor documented visible asymmetry in the elbow,07_elbow
The fracture was confirmed in the knee,13_knee
Dr. Rossi reported that the discomfort originated in the ankle,14_ankle
the technician noticed visible swelling in the wrist,08_wrist
Dr. Smith noted restricted blood flow to the shoulder,03_shoulder
Dr. Smith reported that the discomfort originated in the neck,02_neck
The physical therapist worked on mobility of the abdomen,10_abdomen
The physical therapist worked on mobility of the back,05_back
The physical exam highlighted tenderness in the head,00_head
Prof. Wang noticed visible swelling in the hand,09_hand
James reported numbness spreading from the knee,13_knee
Amara applied ice to reduce inflammation in the ankle,14_ankle
Dr. Rossi measured the circumference of the leg,12_leg
Bob applied ice to reduce inflammation in the knee,13_knee
Dr. Okafor described a tingling sensation in the neck,02_neck
Lymph node enlargement was found near the abdomen,10_abdomen
The fracture was confirmed in the neck,02_neck
Dr. Patel documented visible asymmetry in the abdomen,10_abdomen
Dr. Smith reported persistent soreness in the wrist,08_wrist
Maria described a tingling sensation in the face,01_face
The nurse applied a bandage to the leg,12_leg
Elena reported numbness spreading from the elbow,07_elbow
Yuki noted restricted blood flow to the face,01_face
the coordinator reported persistent soreness in the knee,13_knee
Dr. Chen documented bruising on the head,00_head
The nurse applied a bandage to the chest,04_chest
The biopsy was taken from tissue near the face,01_face
The imaging clearly depicted damage to the shoulder,03_shoulder
The rash first appeared on the shoulder,03_shoulder
the nurse reported that the discomfort originated in the back,05_back
Prof. Müller noticed visible swelling in the shoulder,03_shoulder
Sarah described a tingling sensation in the hip,11_hip
Maria documented visible asymmetry in the back,05_back
Amara applied ice to reduce inflammation in the wrist,08_wrist
Fatima described a tingling sensation in the head,00_head
the technician measured the circumference of the foot,15_foot
James documented bruising on the wrist,08_wrist
The protective gear is designed for the abdomen,10_abdomen
the PI measured the circumference of the hand,09_hand
Prof. Müller documented bruising on the back,05_back
the technician reported that the discomfort originated in the face,01_face
The scan revealed an abnormality in the shoulder,03_shoulder
Fatima reported that the discomfort originated in the wrist,08_wrist
Omar noted restricted blood flow to the wrist,08_wrist
James documented visible asymmetry in the neck,02_neck
Temperature elevation was noted at the back,05_back
Dr. Smith described a tingling sensation in the head,00_head
Range of motion was restricted in the arm,06_arm
Kevin noted restricted blood flow to the elbow,07_elbow
Prof. Müller documented visible asymmetry in the wrist,08_wrist
the nurse reported numbness spreading from the knee,13_knee
Alice noted restricted blood flow to the chest,04_chest
Prof. Wang reported that the discomfort originated in the ankle,14_ankle
Prof. Müller described a tingling sensation in the hip,11_hip
Yuki documented visible asymmetry in the ankle,14_ankle
Dr. Okafor reported numbness spreading from the arm,06_arm
Liam reported numbness spreading from the shoulder,03_shoulder
Amara measured the circumference of the hand,09_hand
Liam described a tingling sensation in the neck,02_neck
The X-ray focused on the patient's arm,06_arm
Dr. Rossi noted restricted blood flow to the foot,15_foot
Dr. Rossi reported persistent soreness in the ankle,14_ankle
The surgeon focused the incision near the neck,02_neck
Dr. Okafor reported that the discomfort originated in the arm,06_arm
The fracture was confirmed in the abdomen,10_abdomen
Maria noticed visible swelling in the foot,15_foot
The imaging clearly depicted damage to the head,00_head
Fatima reported numbness spreading from the back,05_back
Raj described a tingling sensation in the wrist,08_wrist
Sarah measured the circumference of the back,05_back
the intern applied ice to reduce inflammation in the chest,04_chest
Alice reported that the discomfort originated in the back,05_back
Omar described a tingling sensation in the back,05_back
Dr. Okafor measured the circumference of the wrist,08_wrist
the supervisor reported that the discomfort originated in the shoulder,03_shoulder
The physical exam highlighted tenderness in the hip,11_hip
the supervisor documented bruising on the chest,04_chest
The scan revealed an abnormality in the neck,02_neck
Sarah reported that the discomfort originated in the elbow,07_elbow
The physical therapist worked on mobility of the foot,15_foot
The surgeon focused the incision near the knee,13_knee
Dr. Smith noticed visible swelling in the shoulder,03_shoulder
The injury was localized to the chest,04_chest
The X-ray focused on the patient's back,05_back
the PI documented bruising on the head,00_head
Prof. Müller reported that the discomfort originated in the foot,15_foot
The physical exam highlighted tenderness in the hand,09_hand
the technician described a tingling sensation in the face,01_face
Skin discoloration was observed on the shoulder,03_shoulder
Dr. Patel reported persistent soreness in the face,01_face
The fracture was confirmed in the wrist,08_wrist
Charlie noted restricted blood flow to the arm,06_arm
Charlie documented bruising on the chest,04_chest
the supervisor measured the circumference of the elbow,07_elbow
Omar noticed visible swelling in the abdomen,10_abdomen
Dr. Okafor described a tingling sensation in the hip,11_hip
Prof. Müller reported persistent soreness in the back,05_back
Fatima reported that the discomfort originated in the chest,04_chest
The nurse applied a bandage to the wrist,08_wrist
The physical therapist worked on mobility of the wrist,08_wrist
Skin discoloration was observed on the head,00_head
"The burn was classified as superficial, affecting the ankle",14_ankle
the supervisor reported numbness spreading from the shoulder,03_shoulder
Muscle weakness was observed in the arm,06_arm
Elena applied ice to reduce inflammation in the hand,09_hand
Dr. Chen noticed visible swelling in the neck,02_neck
The X-ray focused on the patient's knee,13_knee
The compression sleeve is worn on the hip,11_hip
The nurse applied a bandage to the knee,13_knee
Liam documented bruising on the ankle,14_ankle
The protective gear is designed for the ankle,14_ankle
the coordinator documented bruising on the hand,09_hand
Prof. Kim reported persistent soreness in the shoulder,03_shoulder
Kevin reported numbness spreading from the chest,04_chest
Elena reported numbness spreading from the head,00_head
The injury was localized to the hip,11_hip
the nurse applied ice to reduce inflammation in the hip,11_hip
the nurse measured the circumference of the hand,09_hand
Prof. Müller documented visible asymmetry in the leg,12_leg
The fracture was confirmed in the shoulder,03_shoulder
Bob applied ice to reduce inflammation in the back,05_back
Lymph node enlargement was found near the ankle,14_ankle
the nurse documented bruising on the leg,12_leg
Temperature elevation was noted at the hand,09_hand
Dr. Okafor described a tingling sensation in the foot,15_foot
The scan revealed an abnormality in the hip,11_hip
Bob noted restricted blood flow to the abdomen,10_abdomen
Temperature elevation was noted at the neck,02_neck
The rash first appeared on the wrist,08_wrist
The biopsy was taken from tissue near the neck,02_neck
The nurse applied a bandage to the hip,11_hip
Sarah documented visible asymmetry in the foot,15_foot
Elena reported persistent soreness in the foot,15_foot
Reflexes were tested at the foot,15_foot
The physical therapist worked on mobility of the arm,06_arm
Alice applied ice to reduce inflammation in the chest,04_chest
James reported that the discomfort originated in the hip,11_hip
Muscle weakness was observed in the head,00_head
The fracture was confirmed in the head,00_head
Elena reported that the discomfort originated in the leg,12_leg
Alice documented bruising on the wrist,08_wrist
the supervisor noticed visible swelling in the face,01_face
Skin discoloration was observed on the face,01_face
James reported persistent soreness in the ankle,14_ankle
The compression sleeve is worn on the chest,04_chest
The physical exam highlighted tenderness in the shoulder,03_shoulder
The X-ray focused on the patient's face,01_face
Yuki noticed visible swelling in the chest,04_chest
James reported that the discomfort originated in the ankle,14_ankle
Fatima documented visible asymmetry in the chest,04_chest
the intern documented visible asymmetry in the face,01_face
Prof. Müller reported numbness spreading from the elbow,07_elbow
The scan revealed an abnormality in the face,01_face
Prof. Kim documented visible asymmetry in the head,00_head
Fatima documented visible asymmetry in the back,05_back
Dr. Smith documented visible asymmetry in the chest,04_chest
Muscle weakness was observed in the hip,11_hip
Prof. Müller documented bruising on the neck,02_neck
The scan revealed an abnormality in the ankle,14_ankle
The biopsy was taken from tissue near the hand,09_hand
Reflexes were tested at the back,05_back
Amara documented bruising on the face,01_face
Sarah documented visible asymmetry in the abdomen,10_abdomen
Dr. Patel documented visible asymmetry in the hip,11_hip
Raj reported persistent soreness in the wrist,08_wrist
Prof. Müller documented visible asymmetry in the foot,15_foot
The X-ray focused on the patient's hip,11_hip
The biopsy was taken from tissue near the leg,12_leg
The rash first appeared on the knee,13_knee
The surgeon focused the incision near the hand,09_hand
the intern described a tingling sensation in the ankle,14_ankle
Lymph node enlargement was found near the foot,15_foot
Dr. Rossi documented bruising on the hip,11_hip
Omar applied ice to reduce inflammation in the abdomen,10_abdomen
The fracture was confirmed in the face,01_face
Range of motion was restricted in the foot,15_foot
Prof. Kim noticed visible swelling in the back,05_back
Bob measured the circumference of the back,05_back
Elena reported numbness spreading from the hip,11_hip
The imaging clearly depicted damage to the wrist,08_wrist
The biopsy was taken from tissue near the head,00_head
Omar measured the circumference of the hand,09_hand
"The burn was classified as superficial, affecting the foot",15_foot
the PI reported that the discomfort originated in the arm,06_arm
Dr. Smith reported persistent soreness in the leg,12_leg
Lymph node enlargement was found near the arm,06_arm
The physical exam highlighted tenderness in the knee,13_knee
Bob noticed visible swelling in the leg,12_leg
Dr. Smith reported persistent soreness in the hand,09_hand
The protective gear is designed for the elbow,07_elbow
Kevin noticed visible swelling in the knee,13_knee
James reported persistent soreness in the back,05_back
Prof. Kim described a tingling sensation in the knee,13_knee
Maria described a tingling sensation in the hand,09_hand
Muscle weakness was observed in the wrist,08_wrist
Bob reported numbness spreading from the ankle,14_ankle
Dr. Chen documented bruising on the face,01_face
Maria noted restricted blood flow to the foot,15_foot
Dr. Smith described a tingling sensation in the leg,12_leg
Temperature elevation was noted at the face,01_face
The protective gear is designed for the head,00_head
Sarah noticed visible swelling in the chest,04_chest
Raj applied ice to reduce inflammation in the wrist,08_wrist
Raj documented bruising on the back,05_back
Maria measured the circumference of the abdomen,10_abdomen
Dr. Patel noticed visible swelling in the back,05_back
Yuki documented visible asymmetry in the elbow,07_elbow
the analyst documented visible asymmetry in the neck,02_neck
the analyst noticed visible swelling in the hand,09_hand
The compression sleeve is worn on the arm,06_arm
Elena reported that the discomfort originated in the face,01_face
Yuki reported that the discomfort originated in the hip,11_hip
The rash first appeared on the chest,04_chest
Elena measured the circumference of the head,00_head
Prof. Wang noticed visible swelling in the back,05_back
Amara described a tingling sensation in the head,00_head
Raj described a tingling sensation in the elbow,07_elbow
Dr. Rossi reported numbness spreading from the chest,04_chest
Amara described a tingling sensation in the leg,12_leg
The physical exam highlighted tenderness in the abdomen,10_abdomen
Charlie documented bruising on the leg,12_leg
Alice applied ice to reduce inflammation in the wrist,08_wrist
Dr. Smith noticed visible swelling in the hip,11_hip
the PI reported persistent soreness in the face,01_face
Dr. Okafor noticed visible swelling in the shoulder,03_shoulder
Lymph node enlargement was found near the shoulder,03_shoulder
Range of motion was restricted in the knee,13_knee
The rash first appeared on the foot,15_foot
Kevin reported numbness spreading from the leg,12_leg
Raj reported that the discomfort originated in the chest,04_chest
Dr. Chen reported that the discomfort originated in the ankle,14_ankle
The scan revealed an abnormality in the head,00_head
Muscle weakness was observed in the elbow,07_elbow
Dr. Chen reported that the discomfort originated in the back,05_back
The compression sleeve is worn on the abdomen,10_abdomen
The scan revealed an abnormality in the foot,15_foot
the nurse documented visible asymmetry in the shoulder,03_shoulder
Reflexes were tested at the chest,04_chest
Skin discoloration was observed on the elbow,07_elbow
The protective gear is designed for the leg,12_leg
Liam reported numbness spreading from the foot,15_foot
Prof. Wang reported numbness spreading from the ankle,14_ankle
Raj noticed visible swelling in the arm,06_arm
The nurse applied a bandage to the head,00_head
James documented visible asymmetry in the hand,09_hand
Bob noted restricted blood flow to the hip,11_hip
the intern noted restricted blood flow to the hand,09_hand
the intern measured the circumference of the wrist,08_wrist
Reflexes were tested at the arm,06_arm
The surgeon focused the incision near the hip,11_hip
The imaging clearly depicted damage to the back,05_back
Dr. Patel documented visible asymmetry in the head,00_head
Temperature elevation was noted at the knee,13_knee
Amara noticed visible swelling in the knee,13_knee
Prof. Müller reported persistent soreness in the shoulder,03_shoulder
The rash first appeared on the elbow,07_elbow
Alice documented visible asymmetry in the hip,11_hip
Liam documented bruising on the back,05_back
Charlie described a tingling sensation in the neck,02_neck
the technician documented visible asymmetry in the knee,13_knee
The imaging clearly depicted damage to the elbow,07_elbow
the technician documented visible asymmetry in the ankle,14_ankle
Sarah noted restricted blood flow to the wrist,08_wrist
Omar documented visible asymmetry in the hand,09_hand
Maria noted restricted blood flow to the abdomen,10_abdomen
The physical exam highlighted tenderness in the foot,15_foot
Skin discoloration was observed on the chest,04_chest
Temperature elevation was noted at the head,00_head
Maria applied ice to reduce inflammation in the shoulder,03_shoulder
The compression sleeve is worn on the neck,02_neck
Fatima documented bruising on the ankle,14_ankle
Prof. Müller measured the circumference of the abdomen,10_abdomen
The physical therapist worked on mobility of the leg,12_leg
The rash first appeared on the abdomen,10_abdomen
Omar noted restricted blood flow to the knee,13_knee
Kevin applied ice to reduce inflammation in the hip,11_hip
Liam documented visible asymmetry in the arm,06_arm
the postdoc measured the circumference of the head,00_head
the analyst reported numbness spreading from the neck,02_neck
The physical therapist worked on mobility of the knee,13_knee
Prof. Kim documented visible asymmetry in the elbow,07_elbow
The physical therapist worked on mobility of the chest,04_chest
Raj measured the circumference of the wrist,08_wrist
Temperature elevation was noted at the chest,04_chest
Dr. Smith applied ice to reduce inflammation in the back,05_back
Elena reported that the discomfort originated in the ankle,14_ankle
the postdoc documented bruising on the back,05_back
the supervisor described a tingling sensation in the back,05_back
Lymph node enlargement was found near the back,05_back
Skin discoloration was observed on the knee,13_knee
